LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,629.000000,0,2017-02-17 12:24:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,962,962.000000,0,2016-09-12 11:17:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,7317,7317.000000,0,2016-10-20 14:40:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-20 09:14:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-19 18:31:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-09-29 19:37:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,7073,7073.000000,0,2016-09-25 13:41:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,904,904.000000,0,2016-10-27 05:44:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-09 09:48:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-19 20:20:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-11 16:05:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,633,633.000000,0,2016-11-18 20:54:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-15 05:46:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,2156,2156.000000,0,2016-10-01 03:24:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-18 09:47:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,896,896.000000,0,2016-10-15 02:54:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,882,882.000000,0,2016-10-29 22:01:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,888,888.000000,0,2016-11-05 10:41:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-06 01:46:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-27 10:05:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-10 05:51:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-26 08:54:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-14 07:40:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-16 12:25:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-26 14:24:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-16 08:49:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,974,974.000000,0,2016-10-09 01:25:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,6913,6913.000000,0,2016-10-30 13:02:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-12 03:26:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-13 20:40:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-03 02:49:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-23 01:21:00.000
